"E1","E2","E3","E4","E5","E6","E7","E8","fault_type"
7.5815,2.4301,2.3754,131.23,98.755,0.80834,0.13954,0.039202,"0.021 inch"
6.7843,2.5365,2.3408,129.97,99.881,0.64051,0.17281,0.053355,"0.021 inch"
6.8035,2.5456,2.7448,130.1,98.716,0.8316,0.10388,0.034649,"0.021 inch"
6.4505,2.0736,2.5104,116.73,86.809,0.59879,0.19,0.037649,"0.021 inch"
7.6677,2.3017,2.7217,150.74,113.8,0.77896,0.18224,0.069467,"0.021 inch"
6.4248,2.2489,2.5305,143.31,109.33,0.81151,0.23556,0.050634,"0.021 inch"
6.637,2.3763,2.5779,146.17,106.27,0.83331,0.13022,0.033692,"0.021 inch"
6.9903,2.0658,2.4048,157.31,115.2,0.81987,0.20354,0.10198,"0.021 inch"
7.6387,2.3858,2.8659,126.9,94.589,0.70772,0.13525,0.046184,"0.021 inch"
6.0699,2.2437,2.4191,130.59,100.77,0.65122,0.15018,0.036763,"0.021 inch"
7.5046,2.3956,2.6308,141.02,101.62,0.73884,0.19052,0.051207,"0.021 inch"
7.0617,2.5416,2.4682,168.35,123.94,0.79609,0.24186,0.12384,"0.021 inch"
7.608,2.3768,2.3981,144.5,105.81,0.74424,0.1861,0.060838,"0.021 inch"
6.375,2.4701,2.2634,126.76,93.878,0.73007,0.17285,0.041957,"0.021 inch"
7.4613,2.379,2.5701,131.14,104.6,0.74994,0.23586,0.04676,"0.021 inch"
6.9631,2.0871,2.3528,192.33,141.22,0.81645,0.15364,0.098549,"0.021 inch"
7.3833,2.3208,2.6,172.24,128.81,0.8382,0.15859,0.042563,"0.021 inch"
5.9612,2.1167,2.2216,119.89,90.034,0.75501,0.17134,0.053557,"0.021 inch"
7.901,2.5515,2.8044,150.9,114.98,0.70853,0.16707,0.037634,"0.021 inch"
6.7809,2.4017,2.7609,152.4,112.61,0.801,0.14361,0.03774,"0.021 inch"
6.806,2.4016,2.9724,141.51,105.09,0.91451,0.19505,0.077965,"0.021 inch"
6.791,2.0193,2.3916,142.74,107.38,0.78838,0.16731,0.071784,"0.021 inch"
7.3433,2.5811,2.906,161.19,123.39,0.81101,0.1755,0.047592,"0.021 inch"
6.5697,2.4453,2.6399,134.53,97.929,0.69222,0.12331,0.039505,"0.021 inch"
6.4934,1.9902,2.8373,129.29,98.126,0.81407,0.15116,0.036493,"0.021 inch"
6.8588,2.0573,2.4028,124.12,89.919,0.67215,0.14737,0.032032,"0.021 inch"
6.9686,2.4562,2.9283,161.65,118.15,1.7848,0.54749,0.27852,"0.021 inch"
7.0097,2.2584,2.4754,142.36,112.56,1.3059,0.44167,0.22648,"0.021 inch"
6.669,2.5199,3.3482,127.11,96.036,1.0093,0.20755,0.046652,"0.021 inch"
8.1428,2.2925,2.5961,127.95,96.954,0.87924,0.21709,0.043746,"0.021 inch"
7.1408,2.5798,2.714,139.06,97.618,1.2291,0.24997,0.10193,"0.021 inch"
6.9474,2.5498,2.6675,125.81,100.46,1.0368,0.37619,0.13812,"0.021 inch"
7.5013,2.3822,2.5245,101.55,70.942,0.69636,0.1846,0.040338,"0.021 inch"
7.8285,2.292,2.2679,167.24,129.02,0.64584,0.22465,0.066447,"0.021 inch"
6.8485,2.536,2.421,138.79,103.26,0.76978,0.12801,0.032561,"0.021 inch"
7.1594,2.0962,2.3665,122.37,93.524,0.60943,0.16819,0.044286,"0.021 inch"
6.9766,1.915,2.0857,116.34,87.619,0.7345,0.13234,0.028303,"0.021 inch"
7.391,2.3726,2.6955,162.37,119.84,0.75442,0.17192,0.048395,"0.021 inch"
6.5244,2.05,1.9789,119.3,90.439,0.74503,0.13644,0.028904,"0.021 inch"
7.5329,2.2671,2.7343,144.01,108.98,0.62304,0.15413,0.041607,"0.021 inch"
6.1995,2.0112,2.0752,126.55,91.329,0.75622,0.18368,0.032322,"0.021 inch"
7.8562,2.4445,2.8969,143.31,110.51,0.87129,0.22985,0.08447,"0.021 inch"
6.5355,2.1237,2.2849,113.68,85.681,0.89841,0.20295,0.07033,"0.021 inch"
8.8572,2.9864,2.924,146.41,109.99,0.64459,0.1696,0.060814,"0.021 inch"
6.1808,2.2734,2.2871,125.94,94.114,0.78779,0.12442,0.025096,"0.021 inch"
7.7983,2.3979,2.9893,133.06,96.894,0.70625,0.15685,0.052632,"0.021 inch"
6.4987,2.1026,2.2567,115.18,84.217,0.76585,0.11663,0.029912,"0.021 inch"
7.8427,2.6684,2.6836,158.67,121.24,0.89415,0.18245,0.075584,"0.021 inch"
6.5592,2.0429,2.1477,128.07,94.75,0.83223,0.16724,0.046358,"0.021 inch"
7.793,2.3282,2.7443,151.34,110.55,0.69986,0.15807,0.038846,"0.021 inch"
6.2217,1.7565,1.8823,121.77,89.71,0.658,0.10988,0.035417,"0.021 inch"
7.4347,2.3136,2.7463,129.88,97.23,0.63693,0.1278,0.030043,"0.021 inch"
6.5875,2.253,2.0589,115.53,86.926,0.69049,0.15797,0.030981,"0.021 inch"
7.9886,2.4626,2.7123,137.76,103.16,0.69824,0.13167,0.038053,"0.021 inch"
7.2612,1.9936,2.0434,103.66,75.76,0.6701,0.18091,0.050464,"0.021 inch"
7.0319,2.3983,2.8098,157.44,118.82,0.96885,0.26761,0.085123,"0.021 inch"
6.959,2.6249,2.777,115.68,86.662,1.3269,0.25665,0.14924,"0.021 inch"
8.2325,2.6586,3.257,156.65,118.48,1.1731,0.31421,0.1245,"0.021 inch"
7.2127,2.307,2.945,128.46,88.937,1.0188,0.17398,0.062543,"0.021 inch"
6.8951,2.3857,3.7869,166.38,128.25,1.1357,0.27065,0.13072,"0.021 inch"
6.7284,2.2062,2.3535,133.27,96.632,0.93146,0.27555,0.15325,"0.021 inch"
6.0316,2.7275,2.4226,135.02,94.719,0.82137,0.1466,0.057551,"0.021 inch"
6.586,2.6577,2.3999,106.12,77.574,0.70313,0.15529,0.049262,"0.021 inch"
6.5127,2.6355,2.4992,122.72,89.459,0.97856,0.21548,0.11234,"0.021 inch"
6.8945,2.9963,2.7251,94.969,72.388,0.78991,0.23472,0.12628,"0.021 inch"
6.3724,2.7105,2.337,112.67,79.247,0.83213,0.12173,0.031957,"0.021 inch"
6.8403,2.8936,2.5931,115.75,85.322,0.71996,0.14132,0.034728,"0.021 inch"
6.1821,2.6543,2.5638,119,85.051,1.0859,0.20512,0.1119,"0.021 inch"
7.1095,2.7906,2.6931,122.86,92.103,0.87822,0.2045,0.069878,"0.021 inch"
5.0548,2.633,2.2895,86.426,57.679,0.50122,0.12999,0.032525,"0.021 inch"
7.2406,3.0839,2.719,117.21,84.779,0.68716,0.14615,0.054614,"0.021 inch"
6.0266,2.6209,2.0947,91.766,65.16,0.61526,0.10602,0.035532,"0.021 inch"
5.9745,2.7303,2.7014,128.63,93.681,0.84573,0.1624,0.043135,"0.021 inch"
5.7709,2.4689,2.469,118.09,79.679,0.71985,0.13409,0.039354,"0.021 inch"
7.035,2.981,3.3166,109.47,77.711,0.86717,0.20188,0.083501,"0.021 inch"
6.7289,3.1128,2.5845,109.93,76.384,0.91502,0.17605,0.055279,"0.021 inch"
5.4865,2.2469,2.3053,102.18,73.607,0.68799,0.13157,0.034124,"0.021 inch"
7.2585,2.5946,2.2972,120.18,94.37,0.7552,0.12822,0.030814,"0.021 inch"
5.299,2.6148,2.6079,89.221,61.254,0.74079,0.17633,0.047858,"0.021 inch"
7.2681,2.9289,2.7685,103.68,75.892,0.75227,0.14903,0.039639,"0.021 inch"
6.5468,2.6471,2.4452,106.84,77.718,0.63246,0.16882,0.04093,"0.021 inch"
6.574,2.678,2.5063,122.5,92.236,0.82409,0.16775,0.073999,"0.021 inch"
6.0243,2.9138,2.4177,90.316,62.066,0.66445,0.13263,0.038077,"0.021 inch"
6.0606,2.9067,2.2478,124.27,87.148,0.66195,0.127,0.050686,"0.021 inch"
6.4822,2.624,2.3816,95.09,62.822,0.65568,0.14791,0.040301,"0.021 inch"
6.7342,3.2094,2.7313,108.76,77.317,1.0394,0.32396,0.13086,"0.021 inch"
5.7732,2.6967,2.6206,114.87,74.759,0.86459,0.24525,0.14262,"0.021 inch"
6.4707,2.8881,2.2708,125.99,85.501,0.57443,0.26922,0.069727,"0.021 inch"
5.8563,2.298,2.2735,97.147,67.907,0.59277,0.13044,0.032417,"0.021 inch"
6.5392,2.7377,2.5726,107.23,74.327,0.64793,0.16013,0.042857,"0.021 inch"
6.4429,2.5315,2.3977,110.52,78.361,0.69523,0.12875,0.033425,"0.021 inch"
6.0279,2.4995,2.1116,102.35,71.83,0.68222,0.13688,0.040706,"0.021 inch"
6.215,2.771,2.7073,123.98,88.435,0.85721,0.22354,0.051079,"0.021 inch"
6.0465,2.5156,2.1079,96.502,71.26,0.75813,0.17069,0.067058,"0.021 inch"
7.3328,3.0599,2.9133,139.66,98.969,0.88118,0.22394,0.068213,"0.021 inch"
5.4424,2.7493,2.2679,104.7,71.25,0.74541,0.13195,0.038049,"0.021 inch"
6.6785,2.8452,2.5673,125.46,89.858,0.73345,0.14465,0.040713,"0.021 inch"
6.4099,3.119,2.3491,116.5,80.588,0.73712,0.13587,0.042752,"0.021 inch"
6.2337,2.7125,2.2889,98.749,70.702,0.61945,0.14785,0.033655,"0.021 inch"
6.8876,3.1391,2.5987,125.8,85.644,0.94997,0.15452,0.044287,"0.021 inch"
6.1106,2.8533,2.2663,101.94,73.078,0.6423,0.14532,0.042923,"0.021 inch"
6.9009,3.0639,2.7263,110.7,74.344,0.7684,0.20124,0.053464,"0.021 inch"
5.734,2.2911,2.4056,107.76,78.299,0.6609,0.15681,0.042918,"0.021 inch"
5.3281,2.3607,2.4224,132.43,93.338,0.8648,0.1729,0.060503,"0.021 inch"
6.029,2.7052,2.6413,123.41,86.383,0.67516,0.23274,0.083141,"0.021 inch"
6.5928,2.7624,2.4277,103.6,76.861,0.72874,0.12843,0.037148,"0.021 inch"
6.1481,2.693,2.5735,120.94,81.814,0.64632,0.14911,0.040064,"0.021 inch"
6.6709,2.4853,2.532,124.44,92.352,0.91476,0.1775,0.043999,"0.021 inch"
5.709,2.7166,2.6544,134.25,89.472,0.81057,0.15728,0.046453,"0.021 inch"
7.1979,3.3723,2.3538,107.47,78.755,0.67324,0.17796,0.05189,"0.021 inch"
6.9067,2.9507,2.5861,123.41,83.335,0.73751,0.12793,0.043748,"0.021 inch"
6.885,2.9086,2.5023,112.72,85.427,0.93142,0.19224,0.072864,"0.021 inch"
6.4188,3.0294,2.5232,114.33,80.134,0.87853,0.21577,0.1037,"0.021 inch"
6.4618,2.7699,2.4735,102.67,74.699,0.89225,0.23239,0.072487,"0.021 inch"
7.117,3.2603,2.8877,134.86,94.142,0.9836,0.19717,0.083958,"0.021 inch"
5.8179,2.7549,2.3501,95.378,68.491,0.72615,0.21703,0.059822,"0.021 inch"
6.9399,2.9143,2.8116,134.24,95.942,0.88298,0.13171,0.03974,"0.021 inch"
5.7123,2.6917,2.1861,106.47,74.468,0.65614,0.15642,0.037315,"0.021 inch"
7.0778,2.8321,2.5709,132.12,87.319,0.78265,0.2442,0.054816,"0.021 inch"
5.6979,2.2228,2.3866,107.23,74.517,0.77621,0.15929,0.054869,"0.021 inch"
6.2556,3.0352,2.8287,122.66,87.211,0.83386,0.27669,0.060303,"0.021 inch"
6.6382,2.6222,2.4436,140.34,96.702,0.95556,0.19206,0.066186,"0.021 inch"
5.9315,2.8207,2.424,105,73.422,0.74131,0.20248,0.036543,"0.021 inch"
6.8714,2.7189,2.4761,138.42,96.723,0.88744,0.17698,0.065126,"0.021 inch"
6.4647,2.9229,2.537,90.367,64.426,0.64181,0.23269,0.099554,"0.021 inch"
7.1625,2.9488,2.6402,111.85,80.64,0.83093,0.18985,0.074893,"0.021 inch"
7.2862,3.3841,2.5597,112.34,81.188,0.73281,0.23227,0.064505,"0.021 inch"
6.6659,2.8698,2.6012,137.27,97.687,0.74102,0.1871,0.076332,"0.021 inch"
6.3212,3.0298,2.3418,100.03,71.444,0.75517,0.13046,0.036188,"0.021 inch"
6.6547,3.0811,2.7778,149.16,107.35,0.94938,0.19422,0.057053,"0.021 inch"
6.5555,2.7402,2.2409,94.325,64.214,0.76879,0.17997,0.08134,"0.021 inch"
7.2984,3.3857,2.778,103.69,71.443,0.88856,0.32298,0.11766,"0.021 inch"
5.9956,2.7163,3.0582,118.53,80.319,0.84996,0.15609,0.057181,"0.021 inch"
6.7334,2.6908,2.74,122.76,89.124,0.87219,0.24819,0.061151,"0.021 inch"
5.7416,2.4535,2.515,110.3,76.693,0.64319,0.16031,0.0512,"0.021 inch"
7.5188,3.1822,2.6828,100.43,73.895,0.82052,0.44094,0.17747,"0.021 inch"
6.1845,2.6043,2.6547,127.5,91.014,1.292,0.35107,0.18731,"0.021 inch"
6.0753,2.6393,2.4923,95.729,70.223,0.62338,0.19528,0.065493,"0.021 inch"
6.7722,2.702,3.0941,109.05,82.124,0.96895,0.19606,0.075341,"0.021 inch"
5.8841,3.0734,2.6204,106.37,74.637,0.81642,0.31147,0.094752,"0.021 inch"
7.3164,3.0789,3.188,117.79,78.658,0.75932,0.19179,0.068954,"0.021 inch"
6.0477,2.5414,2.3861,108.6,73.657,0.66376,0.1655,0.04668,"0.021 inch"
6.7955,2.9504,2.1728,90.075,66.586,0.70592,0.20609,0.046308,"0.021 inch"
7.4624,3.3289,2.572,129.56,85.759,0.65319,0.21412,0.057274,"0.021 inch"
6.7479,2.7627,2.2066,102.67,73.604,0.63314,0.1326,0.033533,"0.021 inch"
6.9838,3.0839,2.944,104.83,71.293,0.75107,0.15843,0.055956,"0.021 inch"
6.8514,2.9608,2.6683,93.373,68.897,0.80626,0.21616,0.049635,"0.021 inch"
6.6806,3.2935,2.7373,101.28,71.359,0.80018,0.18489,0.071992,"0.021 inch"
6.7912,2.9778,2.4882,98.945,72.532,0.59194,0.17112,0.04076,"0.021 inch"
5.4726,2.6419,2.8807,101.71,72.948,0.88309,0.15288,0.04925,"0.021 inch"
6.974,3.028,2.9294,98.108,71.644,0.87801,0.27781,0.10604,"0.021 inch"
6.9272,2.7062,2.5943,114.72,86.115,0.93269,0.21084,0.11929,"0.021 inch"
6.3266,2.8569,2.3478,90.817,66.599,0.57616,0.13418,0.034928,"0.021 inch"
5.9158,2.6971,2.5169,115.23,82.35,0.7882,0.23524,0.054789,"0.021 inch"
6.1142,2.4896,2.3588,95.76,67.156,0.65482,0.14234,0.039103,"0.021 inch"
6.9941,2.809,2.544,111.92,82.449,0.77798,0.22036,0.051461,"0.021 inch"
6.3303,2.5008,2.3562,96.342,69.028,0.74228,0.16593,0.053741,"0.021 inch"
6.958,3.3498,3.1,139.55,102.72,1.0749,0.25094,0.061656,"0.021 inch"
6.0701,2.8409,2.5581,99.392,73.428,0.86304,0.17289,0.045566,"0.021 inch"
6.9775,2.7248,2.2047,107.58,80.231,0.58619,0.19718,0.056499,"0.021 inch"
7.2272,3.0284,2.648,110.43,79.265,0.83854,0.15182,0.070231,"0.021 inch"
6.2567,2.9394,2.6098,100.63,72.713,0.57386,0.22034,0.063341,"0.021 inch"
6.1397,2.8205,2.5264,112.6,79.319,0.88946,0.13616,0.038489,"0.021 inch"
5.309,2.4876,2.2474,101.24,73.987,0.51861,0.11622,0.026828,"0.021 inch"
6.6417,2.8661,2.4768,130.19,90.789,0.77264,0.16894,0.047136,"0.021 inch"
6.2894,2.3808,2.3102,103.96,78.955,0.81283,0.13152,0.041412,"0.021 inch"
5.8792,2.8753,2.7709,116.9,81.449,0.79968,0.14054,0.034713,"0.021 inch"
6.2598,2.8306,2.5774,136.75,96.176,0.75452,0.17352,0.056024,"0.021 inch"
5.9601,2.6873,2.3337,113.02,80.201,0.66826,0.16077,0.04378,"0.021 inch"
6.0349,2.2663,2.3485,114.77,81.361,0.66063,0.13933,0.042652,"0.021 inch"
6.3188,2.7795,2.358,97.179,69.49,0.65341,0.19991,0.040696,"0.021 inch"
6.4183,3.1206,3.2865,129.54,93.63,0.86811,0.16902,0.055457,"0.021 inch"
6.3503,3.4061,2.6859,123.84,87.471,0.52534,0.25428,0.051502,"0.021 inch"
5.953,2.421,2.475,143.87,109.19,0.94668,0.19024,0.083568,"0.021 inch"
6.0668,2.7111,2.4009,112.75,74.932,0.72704,0.18244,0.079369,"0.021 inch"
6.1891,2.8189,2.4113,116.66,84.817,0.72494,0.23477,0.08709,"0.021 inch"
6.0757,2.8596,2.4488,103.02,74.805,0.5864,0.11374,0.028914,"0.021 inch"
6.4285,2.9579,2.6546,126.73,91.885,0.75357,0.23926,0.075417,"0.021 inch"
5.9301,2.4696,2.7824,114.53,78.43,0.80659,0.17865,0.062431,"0.021 inch"
6.5709,2.8472,2.6396,152.01,109.51,0.99589,0.20165,0.067288,"0.021 inch"
74.15,103.47,105.17,288.23,165.19,4.8847,0.41881,0.098365,"0.028 inch"
85.136,85.07,97.335,285.31,152.39,5.0427,0.57811,0.25535,"0.028 inch"
95.11,120.94,120.48,247.45,123.34,5.1337,0.34932,0.054265,"0.028 inch"
93.24,109.6,99.378,312.11,177.29,3.918,0.2758,0.050321,"0.028 inch"
83.549,113.42,114.48,253.82,123.53,4.5656,0.2776,0.024824,"0.028 inch"
94.039,108.87,98.868,316.94,175.05,3.651,0.25807,0.034403,"0.028 inch"
100.71,115.54,98.253,303.39,151.93,4.1366,0.27869,0.023909,"0.028 inch"
98.324,109.75,111.09,263.66,130.27,4.4021,0.29604,0.048187,"0.028 inch"
74.085,97.153,103.21,255.11,138.46,3.8358,0.34392,0.072631,"0.028 inch"
84.438,102.93,107.94,350.13,187.22,5.1132,0.32965,0.068133,"0.028 inch"
87.395,95.641,98.389,280.2,145.6,4.1667,0.36116,0.087051,"0.028 inch"
89.792,104.21,105.34,262,143.08,4.7274,0.36907,0.093497,"0.028 inch"
71.826,91.271,103.01,250.12,138.13,4.2634,0.26199,0.01494,"0.028 inch"
79.495,99.718,97.997,280.88,140.39,4.2983,0.28704,0.052917,"0.028 inch"
90.031,109.38,110.94,286.26,170.76,6.6934,1.1851,0.62404,"0.028 inch"
94.715,107.53,97.395,293.31,165.08,4.5196,0.74953,0.37384,"0.028 inch"
80.991,106.29,103.42,273.89,147.01,4.6765,0.30407,0.055077,"0.028 inch"
93.689,114.84,109.72,266.15,150.79,4.0445,0.32859,0.098877,"0.028 inch"
95.642,104.59,99.8,267.82,142.48,3.9622,0.36514,0.11702,"0.028 inch"
79.845,115.32,96.047,304.74,155.79,4.2328,0.71056,0.40536,"0.028 inch"
76.415,94.955,114.39,298.6,154.43,4.4759,0.37462,0.082536,"0.028 inch"
87.767,95.794,99.513,218.26,119.3,4.688,0.34827,0.094011,"0.028 inch"
78.587,113.59,105.67,278.37,155.74,3.9803,0.31625,0.032368,"0.028 inch"
69.824,88.185,98.507,230.75,122.26,4.4761,0.2855,0.063984,"0.028 inch"
71.267,94.133,108.18,288.35,159.38,4.6805,0.4345,0.13069,"0.028 inch"
85.915,107.4,116.44,298.74,155.12,5.1099,0.41147,0.11191,"0.028 inch"
84.706,103.78,94.738,285.92,160.91,4.3757,0.3241,0.019526,"0.028 inch"
84.707,102.72,109.61,258.12,138.54,4.5648,0.37113,0.092818,"0.028 inch"
85.007,114.59,114.17,299.74,162.78,5.2341,0.65546,0.29927,"0.028 inch"
105.57,109.31,109.11,335.36,182.91,4.5612,0.52751,0.2253,"0.028 inch"
85.541,107.69,99.034,261.1,144.7,4.4342,0.33234,0.048032,"0.028 inch"
75.844,94.368,92.85,274.5,151.93,3.7565,0.3524,0.042165,"0.028 inch"
84.433,110.6,112.25,267.01,151.04,4.6159,0.33772,0.028773,"0.028 inch"
85.941,103.47,106.33,329.45,175.94,4.548,0.34241,0.05693,"0.028 inch"
81.595,95.439,104.19,265.32,135.25,4.6665,0.57445,0.22591,"0.028 inch"
62.505,92.234,92.338,284.6,155.25,4.2604,0.5723,0.28028,"0.028 inch"
83.286,106.84,111.64,290.93,145.32,4.465,0.57337,0.2289,"0.028 inch"
85.776,104.39,103.93,310.22,169.25,4.8524,0.81107,0.38621,"0.028 inch"
82.831,98.448,105.07,259.27,131,3.7013,0.32523,0.056701,"0.028 inch"
77.735,104.03,100.63,217.36,127.45,3.5162,0.24731,0.022102,"0.028 inch"
92.466,120.77,100.37,257.38,138.46,3.7456,0.24844,0.015153,"0.028 inch"
89.911,93.244,95.891,258.67,138.8,3.965,0.21747,0.018159,"0.028 inch"
80.529,116.75,101.8,301.17,159.72,4.0088,0.33405,0.086279,"0.028 inch"
81.116,93.524,102.41,274.41,141.69,4.1364,0.46972,0.19663,"0.028 inch"
86.687,101.41,84.234,259.93,136.83,3.6762,0.31447,0.070414,"0.028 inch"
85.538,92.012,99.051,278.27,157.09,4.1155,0.31254,0.01825,"0.028 inch"
61.946,87.174,90.956,208.32,109.1,3.9628,0.29643,0.028892,"0.028 inch"
75.917,107.38,112.7,290.45,149.13,4.1564,0.24404,0.026605,"0.028 inch"
89.696,114.96,104.41,233.84,129.85,4.6006,0.31951,0.025595,"0.028 inch"
81.055,92.377,93.744,286.51,151.93,4.3188,0.34328,0.073401,"0.028 inch"
73.539,113,103,239.46,129.68,3.7009,0.5553,0.2451,"0.028 inch"
83.12,103.41,83.456,293.05,165.72,3.5155,0.32471,0.067969,"0.028 inch"
95.104,114.87,105.73,285.71,144.08,4.3873,0.30754,0.024944,"0.028 inch"
89.915,99.714,96.372,329.46,160.55,4.1187,0.32161,0.04189,"0.028 inch"
73.004,120.78,108.72,297.59,170.74,3.8978,0.27499,0.019418,"0.028 inch"
78.227,94.744,95.147,252.28,140.31,4.2996,0.25727,0.019436,"0.028 inch"
91.83,87.657,90.979,252.75,128.27,4.2221,0.30591,0.04653,"0.028 inch"
79.521,98.617,94.474,274.28,163.83,4.2828,0.27395,0.022566,"0.028 inch"
65.548,96.199,97.005,282.4,145.7,4.9222,0.49285,0.19921,"0.028 inch"
77.516,112.82,107.52,281.01,155.02,5.2112,0.67782,0.3074,"0.028 inch"
83.899,112.53,103.85,297.89,168.51,4.2916,0.33516,0.022381,"0.028 inch"
79.409,99.615,89.709,238.62,125.37,3.9411,0.26805,0.022691,"0.028 inch"
76.13,112.02,98.235,277.84,147.52,3.8119,0.24447,0.031703,"0.028 inch"
93.086,105.34,93.571,266.29,151.98,4.5,0.7249,0.36755,"0.028 inch"
94.95,107.33,99.58,256.85,138.82,3.9898,0.39915,0.074001,"0.028 inch"
83.473,114.82,100.24,285.62,157.43,4.17,0.38116,0.11718,"0.028 inch"
76.367,101.45,92.454,296.25,170.58,3.8775,0.29637,0.030519,"0.028 inch"
85.024,109.44,100.28,272.66,130.96,3.4565,0.23354,0.024108,"0.028 inch"
89.009,95.276,99.74,228.92,136.46,4.4156,0.30649,0.025852,"0.028 inch"
68.985,89.348,88.545,251.38,140.76,3.805,0.2479,0.019712,"0.028 inch"
76.495,90.571,94.265,268.23,142.84,4.6047,0.28464,0.046885,"0.028 inch"
79.816,102.79,97.34,272.06,143.23,3.8796,0.4745,0.18773,"0.028 inch"
84.678,103.99,100.8,295.05,165.32,3.7331,0.25877,0.018325,"0.028 inch"
73.196,109.01,95.805,247.38,133.91,4.3801,0.43916,0.14637,"0.028 inch"
82.466,96.941,92.405,269.92,146.38,3.6411,0.22852,0.026462,"0.028 inch"
87.945,107.26,103.42,239.23,130.51,4.6561,0.32241,0.057348,"0.028 inch"
90.751,104.83,85.572,255.14,134.36,3.8647,0.33854,0.10453,"0.028 inch"
76.809,102.19,95.094,241.6,137.15,4.2425,0.32359,0.056234,"0.028 inch"
76.482,106.79,101.15,234.92,128.9,4.25,0.24406,0.02263,"0.028 inch"
85.603,103.21,106.53,244.54,128.34,4.0201,0.30564,0.034996,"0.028 inch"
80.471,95.134,98.478,306.83,165.85,3.8438,0.23214,0.025295,"0.028 inch"
71.793,87.117,88.622,231.35,122.48,3.9166,0.32342,0.063727,"0.028 inch"
73.47,91.011,98.533,266.4,140.61,5.2294,0.33921,0.019546,"0.028 inch"
85.818,114.5,107.02,220.15,126.07,4.7912,0.35314,0.014525,"0.028 inch"
79.911,102.06,105.44,263.24,138.27,4.3836,0.30732,0.023152,"0.028 inch"
73.524,122.84,109.1,344.17,181.08,5.2139,0.37631,0.032307,"0.028 inch"
79.785,106.46,108.13,295.08,156.73,5.3881,0.34622,0.020046,"0.028 inch"
97.825,120.98,105.61,366.99,198.59,4.4928,0.35921,0.045937,"0.028 inch"
89.218,115.49,98.897,310.44,155.38,4.6797,0.35111,0.022056,"0.028 inch"
75.655,114.31,120.74,337.49,172.05,4.5229,0.32675,0.036056,"0.028 inch"
81.63,108.84,89.753,217.97,118.25,4.6306,0.48754,0.20936,"0.028 inch"
86.534,123.86,117.28,349.25,180.32,4.6863,0.45045,0.031296,"0.028 inch"
79.266,92.821,93.718,255.9,140.54,5.3182,0.73404,0.36808,"0.028 inch"
80.926,112.99,118.15,287.64,156.29,4.3095,0.33214,0.065889,"0.028 inch"
76.658,97.866,101.24,288.87,153.49,4.4446,0.25972,0.020548,"0.028 inch"
86.191,121.35,109.64,298.28,165.72,3.7201,0.32541,0.052084,"0.028 inch"
82.681,116.88,104.36,260.78,135.02,4.4232,0.25595,0.01651,"0.028 inch"
85.088,109.28,98.387,225.91,135.92,4.062,0.43072,0.15976,"0.028 inch"
86.461,114.04,102.07,324.34,157.35,4.3918,0.4862,0.2139,"0.028 inch"
103.58,120.08,105.92,294.81,170.26,4.8906,0.49601,0.19427,"0.028 inch"
82.871,97.616,92.383,262.18,136.31,4.1315,0.28793,0.018672,"0.028 inch"
87.57,104.35,106.53,263.8,141.64,4.8155,0.40088,0.15462,"0.028 inch"
87.32,96.853,93.022,238.4,124.23,4.3696,0.48725,0.13744,"0.028 inch"
80.841,99.861,109.65,249.71,134.68,4.2607,0.31203,0.039234,"0.028 inch"
67.448,102.55,96.53,261.53,147.19,3.7726,0.3375,0.070889,"0.028 inch"
83.636,103.75,106.74,299.92,159.55,4.1353,0.30983,0.026554,"0.028 inch"
90.468,108.01,102.67,311.32,160.92,4.0181,0.37035,0.06168,"0.028 inch"
88.361,107.89,110.4,309.98,168.06,4.0728,0.40242,0.10262,"0.028 inch"
73.422,113.42,97.689,288.7,167.24,3.5699,0.39485,0.088207,"0.028 inch"
84.567,111.69,94.447,315.32,159.03,3.9448,0.28242,0.02845,"0.028 inch"
94.612,109.76,100.49,298.45,168.62,4.0438,0.25698,0.022475,"0.028 inch"
92.008,129.74,112.03,274.66,164.09,4.429,0.43078,0.12716,"0.028 inch"
76.491,92.253,99.702,296.01,148.76,4.311,0.28541,0.01681,"0.028 inch"
90.224,103.79,83.342,232.41,131.34,4.059,0.29214,0.059877,"0.028 inch"
81.621,84.366,87.958,271.06,148.19,4.2486,0.30704,0.093516,"0.028 inch"
79.18,101.11,110.43,302.47,152.67,4.7118,0.28255,0.035637,"0.028 inch"
67.628,95.495,113.64,289.12,150.41,4.2922,0.38032,0.05072,"0.028 inch"
115.62,107.53,84.673,290.32,176.45,4.953,0.56794,0.1046,"0.028 inch"
115.06,117.06,83.122,208.76,126.16,5.2934,0.72737,0.039486,"0.028 inch"
110.14,105.9,78.921,242.22,148.38,6.5583,0.83227,0.077016,"0.028 inch"
124.06,125.8,81.278,236.92,135.97,4.7195,0.48841,0.095781,"0.028 inch"
136.69,114.86,75.679,206.35,118.17,5.7975,0.67908,0.040083,"0.028 inch"
121.1,120.81,90.704,281.72,169.95,4.7466,0.57001,0.05388,"0.028 inch"
88.67,92.911,75.586,247.48,140.42,4.8467,0.5057,0.052166,"0.028 inch"
107.08,108.63,84.547,253.64,143.46,5.0442,0.66285,0.046887,"0.028 inch"
121.16,96.782,73.27,269.54,157.21,5.9207,0.64384,0.12473,"0.028 inch"
115.94,97.684,80.913,206.17,117.72,4.591,0.4784,0.06079,"0.028 inch"
